PolicyId,PrimeCommercialePred
90131397.100b,248.85101743422902
90164534.100b,352.5607053152762
50200897.101a,289.06568940790083
1011233.100b,291.2040581941094
90135363.101a,631.4199732199917
90178096.100b,409.0953942564271
90174085.100a,781.5457531442381
90145165.100b,291.4747493684808
90151156.100a,245.34615353775493
90133354.100b,455.8057775590541
90177812.100a,721.9274431150692
90132427.100a,300.22607294282426
90151353.102a,269.61601861453636
90170866.102a,479.1664914347486
90155812.100a,366.368215762257
90111864.100a,286.36848005728854
90149116.101c,416.8266970227032
90148182.100b,364.56366420770246
90154817.100c,278.0254003064509
90147870.100b,296.88981008003117
1001863.100b,274.59409041884294
90191258.100b,306.35516305320533
90174235.100a,630.3578969107054
90165754.100a,399.59613838764665
90114038.100a,231.38988834032875
90150973.100a,665.6376127968382
90134930.102b,586.3362437994666
90146053.100a,423.3353185805583
90131023.101b,693.0856841541336
90156975.100b,254.98113655374559
90132375.100a,440.3407205542363
90109706.102a,214.58096863647302
90174004.100c,367.5816954133976
90190479.100a,622.0734393667814
90158298.100b,855.3006082018001
90108087.102b,511.74132343195527
90169220.101a,485.0122111618368
90160322.100a,311.00051560339347
90127463.103a,250.46153054381278
90166945.100a,287.56301317931496
90144646.100c,684.8771053294404
90132404.100a,213.5610496637357
90156460.100b,482.3187244742774
90157815.100b,295.03328482384217
50100100.101b,608.4514889301878
90157746.100c,550.7936790148929
90161220.101a,224.95774032638414
90194278.100a,206.57208475237354
90132881.100b,369.39710871168995
90117162.100b,820.3959480612698
90109725.100a,330.44812843425
80200752.101a,313.3046929073042
90162982.100b,388.00830832333656
90160399.100b,403.75748084335044
90194882.100a,800.2289371341028
90148151.100a,265.45876037892197
90110897.101a,501.3436208675492
1002631.101a,302.94948808174496
90158600.100d,618.2582231579239
90137596.101a,255.18675518153495
90128954.101b,448.2194194281254
90115860.100a,582.5402118405013
90145749.100a,512.2569656719155
90113382.100a,314.1940369314498
90140555.101b,231.058307626338
90112232.101a,785.5406108584187
90150422.100a,282.8794068793872
90125857.101a,534.3890670262967
90192882.100a,710.9596687885744
90145054.100a,117.7441466908688
90156402.100b,706.0346746367629
90144606.100a,262.33194022573315
90152572.100a,488.0427154596363
90153546.103b,562.9496857111071
90166972.100a,527.5721273907246
90110889.101b,482.36488092689336
90148458.100a,539.543134777272
90150957.100a,340.27195763218634
90166633.100a,416.61071876560527
90171124.102a,189.71150852022734
90109597.101a,591.5629223197047
90132449.100a,488.36943641530604
90148759.100b,355.6764628620637
90164498.100a,426.62573936166433
90104613.101a,337.2463569253893
90103652.100a,427.0678550172795
90132025.102b,205.20800092278088
90148142.100a,642.199865076945
80200174.100c,295.67256132268636
90111832.100b,316.73626461461595
90157465.101a,333.55334482885064
90124984.101b,269.90687160056643
90132319.100c,386.3073458266382
90146283.100a,305.59925260315805
90128111.101b,196.68265927258938
90106114.100c,773.5701322636463
90170666.100a,700.3560436843293
90128401.101b,281.22976481971773
90113790.101b,289.6995169690193
90171986.100a,631.5370956731192
90116060.101a,216.62121450785375
90191851.100a,307.21217129153894
90106223.100b,613.0001942438506
90105510.101a,294.6373456931767
90132925.100c,244.3587046718051
50200032.100a,321.23896593526
90110905.101a,248.07586401990716
90111832.100c,260.32083460963946
90111576.101a,554.2102387029914
1009274.100a,326.87065540490556
90131638.100b,361.9232123075915
90133497.102a,254.5433610083937
90159377.100b,527.5433738636127
90104431.101c,291.0727380367851
90108231.100a,377.7605534381808
90171803.101a,486.5128581494905
90152233.100a,173.0840695864759
50200639.101a,384.306779506678
90165148.100a,391.6100695657927
90186897.100b,436.22781076671004
90180537.100c,607.374614607601
90172992.101a,370.37254668140866
90168272.100a,381.27093001064793
90162751.100b,687.6265775191689
1001461.100b,212.83115872924063
90127484.101b,201.52951239825774
90169045.100c,464.12638861619695
90132741.100a,339.47379838118616
90153486.101a,290.39202867438917
90170468.100b,653.634822906969
90156276.100a,423.5489955702903
90128052.101a,291.2456385564159
90172316.100b,278.8497928392009
90133280.100a,385.83060773517303
90185928.100a,476.4649028161542
90157890.102a,906.0499999999998
90149021.100a,414.27883163262726
90132273.100a,343.35831045833
90108657.101b,131.6051468913214
90132276.100a,383.8800118748817
90168264.100a,428.3073839143796
90117860.101a,176.08359324808845
90159049.100b,637.4905193347938
90125470.101a,596.2486062447224
90106919.10b,498.4638177636535
90106783.10a,258.86866567070217
90162998.100b,475.3743531057786
90106404.100a,667.1143865574455
90144802.100a,214.78598491787204
90148879.101a,515.4981938633974
90144899.101a,629.7769796811826
70206818.10b,197.8402062520168
90126975.100a,193.7853662535662
90103652.10b,377.37400094171727
90141267.100b,478.9778796542747
90116372.101c,250.3469115807648
90104658.103a,288.7512532299249
90131310.100a,378.0354959346173
90126658.101b,529.7170137656682
90160607.101a,436.8081780622659
90145087.101a,167.09917538006314
90125300.101a,602.0402878624253
90160218.100a,313.70543956838134
70206231.101a,691.1875341902611
90165763.100a,424.9599427139107
90153632.100b,477.2773647239562
90153847.100a,584.1892894217284
90136861.101b,374.82506411067374
90132923.100b,410.9574978249863
90126117.100a,381.3078370442542
90180786.100a,276.54169051507444
1003820.100b,468.93517244267974
90155361.100b,727.5563781829477
90149008.100a,194.37779413094236
50100282.101a,367.39632748602907
90156968.100a,317.69969862813167
90104411.102a,253.54916862082655
80200126.10a,417.9422649865176
90111266.101a,577.9728549055337
90157820.100a,540.1309407219666
90151350.100a,500.52795251119835
90185498.100a,258.2984213272512
90133410.100b,418.91526282505896
90139244.100a,479.0030225329958
90112677.100c,229.37514649155375
90128558.100b,188.42930352520068
90110341.100a,673.3880722837517
60100038.103a,241.38229360163655
90166190.100a,232.15152067731688
90144603.100a,285.02844873481973
1000621.100b,470.71830198798517
90134847.100a,214.93342205160582
90187381.101b,598.5799026929283
90149110.101c,187.2982236011046
90167604.100a,811.6542081216497
90110898.101a,355.6177196508669
90106399.101a,289.48595249276605
90172393.100c,624.8009997241414
90157329.100b,303.60465817383584
90191872.100a,337.13496921353607
90131344.101b,242.8022396259731
90190023.100a,467.11153351009
90154139.100a,746.2970012249164
1006825.100b,315.3163854344823
90134535.100a,315.8429626907916
90111878.101a,210.61430471192745
90108091.102a,292.66425161673527
90132264.100a,381.96818486839413
60200131.10a,176.93812437922392
90111642.101c,549.3687716723159
90103560.10a,820.8933454964088
90184824.100a,541.075896712748
90106039.101a,623.6929981592663
90152217.100b,300.47348599028436
90120468.102a,426.1786699558213
90138986.101a,146.22540392287038
90151991.100b,400.4274241502043
90153794.100a,329.6745374197897
90151316.100a,460.5645344310023
90152327.100g,166.60698637034187
90104633.101b,610.1183952439281
90174264.100a,640.8330159900621
90107867.101a,580.7877196385496
90170965.100a,482.3092064184234
453.10a,560.2263341828769
90104720.100b,463.29287812024177
90154872.101a,262.43027317790927
90134380.100a,240.88679282403788
90125662.100b,240.7791989376858
90119149.101a,671.700739793486
90147769.100a,310.7713490570003
20200029.10a,791.0035335472202
90148360.100b,423.890303583883
90176267.100b,302.6232579175593
90146956.101a,232.2136599647962
90164804.100b,344.4486716182638
70200394.101a,252.21796981584816
90145498.101c,410.8144095958732
90133883.100a,368.6896216980543
90163099.100a,460.309650433272
90106426.100a,355.4870054530565
90109710.101d,258.6131323283818
90144609.100a,555.6412986054842
90189555.100a,541.2563639460419
90160281.100d,474.8351068399442
70203126.101a,351.39992606861534
90147601.100a,280.4563528514864
60200283.10a,333.7292506473207
90170663.100a,667.7997732766963
90131713.100a,204.46076315526992
90182066.101a,278.3042964144484
90114445.101b,295.09365893369875
20100150.10a,502.9064688548115
90117947.101b,363.38184132804406
90156057.100a,595.8134576443293
90132321.100a,276.17192999690644
90126655.100b,341.17694774462956
90165933.100b,369.2762867280066
90156094.100b,311.55094511673656
90106030.101a,313.13188222474116
90134559.100a,508.9259037373104
30200166.103a,651.6540005434252
70200919.10a,248.86080283714494
1000965.100b,258.1805778062446
90115851.100b,437.40574978469823
90144786.100a,700.7569719810507
90133296.102a,265.5606376501263
40200174.101b,501.4917039335185
90154029.100b,146.94660465742797
90129263.100b,234.9817805446906
90147281.100a,289.38516363101974
1004830.100b,413.0088944990568
90169929.100a,582.674061493798
90150692.100a,382.6592206748544
90147723.100c,898.07074196656
90108339.100b,501.8546647317722
10100101.100b,476.3558642142255
90111315.101a,443.84251737450995
90156025.100a,219.38811890171345
90140585.100a,426.0477126315293
90184763.101c,222.02615630340188
90147255.101a,406.54877781531275
90110445.100c,544.2761911614106
90148167.100b,254.9723455980726
90141626.100a,564.200438967978
90150392.100a,287.03677522568415
90167724.100a,485.5112551631948
90168927.101b,185.22545904821305
90154170.100a,486.16904372879316
90130873.100a,373.49612995617514
90167906.100c,261.57307808026013
1011368.100a,638.4283781251057
90177826.100a,308.5045425196792
90127282.102a,217.23056456540667
90135080.100a,626.7797805147101
90132699.100c,348.02606191179507
50200804.101b,373.77553661422473
90194623.100b,461.6908378521102
90168808.100c,202.11818506680655
90127514.101b,530.2436946680951
90132233.101a,514.4078235852115
90193800.100a,437.71013298678974
90154580.100b,317.64930875729885
90138215.100a,443.3881484135605
90170650.100a,300.60468359799245
90128056.101b,317.1491928128361
90133484.100a,747.7657400044012
20100160.103a,473.3578834686635
90169796.101b,334.4732005423777
90194754.100a,428.11033600771265
1003637.100c,449.62320600749257
90119252.101a,431.2077558617701
90131439.101c,264.8934765307952
90157264.100b,404.3936570994177
90108662.100a,617.7841260636629
90181449.101a,389.5358842444101
90154392.100a,390.89057654058684
90166186.100a,409.3805842707167
90187114.100a,341.5510248463395
90109089.100a,192.42549073582435
90149469.100b,270.0029739229983
90133353.100b,544.347188434833
90159098.100a,375.0898136819045
90159867.100b,220.46900548417122
90157483.100c,652.7658412977914
90157999.100a,485.36366755375525
90190456.100c,458.69130678093165
90100000.10a,356.75291005801745
90127795.101b,455.2249869490913
90181790.101c,352.35537762588916
90177911.100a,308.71775968243276
90179945.102a,383.1716949659012
90104450.101a,197.73877278907207
70200098.101a,345.0819250977174
90191925.100a,769.8130456713138
90132497.100a,298.4097156213708
90176673.100c,678.313025385836
90108538.10a,299.18147070674377
90150873.100a,316.14358969476996
90135215.101a,257.3280989483956
90141498.100a,298.3270953188438
90178978.100c,594.1362036120188
90159596.100a,286.50093051292953
90105929.101a,384.04179979334015
90120951.101b,320.4355726973705
90155359.100a,449.5721313508614
80201128.100a,202.43895606534912
90155177.101b,782.8621192545708
90178995.100a,376.79099202110956
90114057.101a,514.8187494752742
90145081.101a,340.93777328981616
90132907.100a,212.97997908290824
90182100.102a,470.9561314237246
90106227.101a,450.2748369988028
90153132.101a,245.38941685192756
90131322.102a,711.8781025489441
90160901.100b,205.87070733255592
90159323.100b,580.7230732453588
90191258.100a,276.63978919573424
50200829.101b,492.7372241001857
90103737.10a,501.10424845980253
90131622.100c,569.6198816453846
90108036.102c,195.3170368482861
50200376.101b,208.76857836073813
90145430.100b,289.4986320630377
90185391.100a,786.4139569506733
90149567.100c,321.09569638732245
90116660.101b,269.98174111585917
90145165.100a,325.6484733320519
90170256.101b,451.58496695476896
90190257.102a,688.074039094437
90149286.102a,134.5637564261092
90182094.100b,641.4416752603113
1002973.100a,331.7349473485116
90128794.102a,229.52227639523934
20100114.10b,250.79053247873057
90178797.100b,649.4350737546414
20100461.101a,548.6326859499212
90114741.101a,297.4277937468884
90141483.101a,240.36357425734704
90107147.101c,387.97916292807326
90126672.100a,346.7580966029623
90105798.101a,593.0914331846153
90178924.100b,724.7411214541561
90119569.101a,735.2184866360686
90180752.100a,297.02447188033693
90132658.100a,491.4047560700925
90145927.101a,296.57710638723023
90154876.100a,408.10850529816076
90166225.100c,382.0079258428248
90135211.100c,393.51415093773846
90134958.101c,480.4949816783872
90133370.100b,337.9411787937691
90151813.100b,379.0856120349119
90152611.101b,205.47829514595895
90144819.100a,530.7711492990692
90152902.100a,250.70184289382968
90193124.100a,446.8213245018532
90187404.100b,343.3539346536762
90151557.100a,415.64374123601743
90146060.100a,198.65345272424483
90123583.101a,496.2944781083987
90131595.101a,230.16174711389783
90111660.102a,738.5982054151796
90179803.103a,223.88990556474906
90187855.100a,638.0277327729477
90177972.100b,368.0865374945802
90149370.100a,225.91227167731904
90147379.101c,301.37514667488017
90120968.100b,389.5190992013313
90124854.101a,150.54948383187931
90105840.10a,685.5991432489826
1001506.100a,651.4779286908034
90148370.100a,420.36590333800905
90170942.100a,327.64495413799324
90156337.100a,192.58404759259585
90152313.100a,281.02260071072544
90150908.105b,602.6050375379787
90109496.100a,163.96542417960526
90176409.100a,435.7521261979653
90107882.101a,335.59280223108556
1010867.100a,509.17936055385053
90134947.100a,572.7936695378127
90132153.101b,358.0539453083129
90152050.100b,335.5571800127094
90182211.100a,597.0856128287656
90170652.100b,120.14992630232663
90188906.100a,523.9580341626828
90150368.100a,471.55275665860313
90173986.100a,482.15197613402694
90118478.101a,204.23223027637093
90153517.100b,318.92683712561217
90168538.100a,279.4038830695374
90156001.101a,174.03035169721764
90166386.100b,334.9665525574649
90151493.100a,186.2540401593859
90116361.101a,397.0931091436485
90141491.100a,311.5585973248814
90115974.101c,686.3824882414528
90105363.103a,141.7025127519131
1000875.10a,549.00931371094
90110490.101a,161.75230733293816
90147412.100c,185.15595275162175
90117646.106a,98.83022808440373
80201131.100a,302.851163579491
90128403.103a,416.5167345842441
90176497.100a,438.372621951433
90107141.101a,188.02537772438134
90194715.100b,190.03404654344783
90154625.100a,315.28347837043066
90134138.100a,248.10840346142004
90111009.102a,481.22980253867826
90191186.100c,350.2915275174566
90187018.100a,178.81067298293397
90169904.101a,429.8106535180458
90193771.100b,598.6093046470339
20100339.103a,562.0417148188108
90119079.101a,159.29565577090725
90178407.100a,357.06297377739554
90150249.101c,291.3537020645778
90132950.100c,299.28916871610977
